AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
29.0,1.0,16.0,5.0,9645.0,28.0,12.0,40.0,1.0,8.0,0.0
27.0,6.0,19.0,5.0,9620.0,47.0,2.0,20.0,2.0,1.0,0.0
68.0,2.0,16.0,1.0,2545.0,47.0,1.0,15.0,2.0,1.0,0.0
48.0,4.0,19.0,1.0,2300.0,28.0,1.0,1.0,2.0,2.0,0.0
60.0,1.0,17.0,3.0,5160.0,28.0,0.0,19.0,2.0,1.0,0.0
19.0,1.0,19.0,5.0,5740.0,47.0,2.0,12.0,2.0,1.0,0.0
70.0,1.0,21.0,1.0,4810.0,28.0,0.0,50.0,1.0,1.0,1.0
60.0,1.0,19.0,1.0,5860.0,28.0,1.0,40.0,2.0,1.0,0.0
40.0,1.0,16.0,1.0,4230.0,364.0,1.0,40.0,2.0,1.0,0.0
53.0,3.0,21.0,3.0,410.0,28.0,0.0,40.0,2.0,2.0,0.0
53.0,3.0,16.0,2.0,2545.0,28.0,0.0,40.0,2.0,2.0,0.0
21.0,1.0,19.0,5.0,6442.0,28.0,10.0,65.0,1.0,2.0,0.0
22.0,1.0,19.0,5.0,4150.0,233.0,4.0,33.0,1.0,6.0,0.0
36.0,1.0,20.0,5.0,7750.0,47.0,2.0,20.0,1.0,2.0,0.0
34.0,1.0,19.0,1.0,310.0,333.0,0.0,40.0,2.0,2.0,0.0
44.0,1.0,21.0,5.0,910.0,28.0,0.0,40.0,1.0,2.0,1.0
40.0,4.0,16.0,5.0,4130.0,28.0,0.0,35.0,2.0,2.0,0.0
46.0,1.0,21.0,1.0,4700.0,28.0,1.0,50.0,2.0,1.0,0.0
56.0,1.0,20.0,3.0,3255.0,28.0,0.0,40.0,2.0,1.0,0.0
50.0,1.0,19.0,5.0,2014.0,28.0,0.0,40.0,2.0,1.0,0.0
26.0,1.0,16.0,5.0,6410.0,28.0,17.0,40.0,1.0,1.0,0.0
30.0,1.0,19.0,3.0,4700.0,28.0,13.0,98.0,2.0,1.0,0.0
58.0,1.0,18.0,1.0,9130.0,28.0,1.0,40.0,1.0,2.0,1.0
17.0,1.0,16.0,5.0,4055.0,47.0,4.0,20.0,1.0,9.0,0.0
54.0,1.0,21.0,4.0,4810.0,28.0,0.0,48.0,2.0,2.0,0.0
27.0,1.0,13.0,1.0,4020.0,48.0,0.0,60.0,1.0,1.0,0.0
27.0,2.0,20.0,1.0,3255.0,28.0,0.0,40.0,2.0,1.0,0.0
19.0,1.0,16.0,5.0,9310.0,28.0,2.0,99.0,1.0,1.0,0.0
28.0,1.0,23.0,1.0,3256.0,28.0,1.0,50.0,2.0,1.0,1.0
21.0,4.0,19.0,5.0,5860.0,28.0,12.0,10.0,2.0,1.0,0.0
42.0,4.0,20.0,1.0,3605.0,28.0,1.0,40.0,2.0,1.0,0.0
42.0,1.0,21.0,1.0,3150.0,28.0,1.0,40.0,2.0,1.0,1.0
63.0,1.0,19.0,1.0,7340.0,47.0,1.0,32.0,1.0,1.0,0.0
51.0,1.0,20.0,3.0,7750.0,28.0,0.0,40.0,2.0,2.0,1.0
47.0,1.0,19.0,1.0,4700.0,28.0,1.0,40.0,1.0,1.0,0.0
56.0,4.0,16.0,3.0,2545.0,28.0,0.0,40.0,2.0,2.0,1.0
51.0,1.0,19.0,1.0,20.0,28.0,0.0,48.0,1.0,2.0,1.0
50.0,4.0,20.0,1.0,1108.0,28.0,1.0,80.0,1.0,1.0,0.0
53.0,2.0,21.0,1.0,3245.0,28.0,0.0,40.0,2.0,2.0,0.0
58.0,1.0,16.0,3.0,4720.0,21.0,13.0,40.0,2.0,1.0,0.0
32.0,1.0,20.0,1.0,5400.0,28.0,0.0,40.0,2.0,1.0,0.0
43.0,2.0,22.0,2.0,340.0,28.0,0.0,40.0,2.0,2.0,1.0
30.0,1.0,16.0,1.0,6260.0,28.0,0.0,40.0,1.0,9.0,0.0
63.0,1.0,22.0,1.0,3258.0,28.0,1.0,36.0,2.0,1.0,1.0
67.0,1.0,22.0,1.0,2722.0,47.0,0.0,6.0,1.0,1.0,1.0
46.0,7.0,16.0,1.0,440.0,28.0,0.0,60.0,1.0,1.0,0.0
63.0,1.0,21.0,1.0,2310.0,36.0,1.0,40.0,2.0,1.0,0.0
27.0,1.0,18.0,5.0,4720.0,28.0,0.0,30.0,2.0,2.0,0.0
26.0,1.0,18.0,5.0,4750.0,28.0,13.0,42.0,1.0,1.0,0.0
39.0,1.0,20.0,5.0,3603.0,1.0,0.0,40.0,2.0,2.0,0.0
60.0,7.0,16.0,1.0,9130.0,28.0,0.0,70.0,1.0,1.0,0.0
76.0,2.0,20.0,1.0,5740.0,13.0,1.0,40.0,2.0,1.0,1.0
23.0,1.0,21.0,5.0,3421.0,28.0,2.0,38.0,2.0,2.0,0.0
63.0,1.0,21.0,1.0,6050.0,28.0,1.0,40.0,1.0,2.0,0.0
48.0,1.0,16.0,1.0,7700.0,22.0,0.0,40.0,1.0,1.0,1.0
30.0,5.0,21.0,3.0,1530.0,1.0,0.0,30.0,1.0,1.0,0.0
51.0,1.0,19.0,5.0,8990.0,28.0,2.0,50.0,1.0,1.0,1.0
25.0,4.0,18.0,4.0,3802.0,28.0,0.0,60.0,2.0,2.0,0.0
56.0,1.0,20.0,1.0,9130.0,12.0,0.0,40.0,1.0,1.0,1.0
27.0,4.0,21.0,5.0,20.0,47.0,0.0,40.0,1.0,1.0,0.0
38.0,2.0,21.0,1.0,2310.0,28.0,1.0,35.0,1.0,1.0,0.0
32.0,1.0,21.0,5.0,4700.0,28.0,2.0,50.0,2.0,2.0,0.0
83.0,5.0,23.0,2.0,2100.0,28.0,0.0,20.0,1.0,1.0,1.0
48.0,3.0,17.0,1.0,3603.0,28.0,0.0,35.0,2.0,1.0,0.0
52.0,1.0,20.0,1.0,6355.0,47.0,1.0,45.0,1.0,2.0,1.0
22.0,1.0,16.0,5.0,6330.0,37.0,2.0,40.0,1.0,1.0,0.0
69.0,4.0,22.0,1.0,2205.0,47.0,0.0,31.0,2.0,1.0,1.0
18.0,1.0,15.0,5.0,4720.0,28.0,2.0,5.0,2.0,2.0,0.0
54.0,1.0,18.0,1.0,6260.0,47.0,1.0,50.0,1.0,1.0,1.0
18.0,1.0,16.0,5.0,4110.0,28.0,2.0,30.0,2.0,2.0,0.0
56.0,2.0,16.0,1.0,5740.0,28.0,1.0,40.0,2.0,1.0,0.0
64.0,1.0,21.0,1.0,9645.0,28.0,0.0,40.0,1.0,2.0,0.0
68.0,5.0,19.0,1.0,5000.0,56.0,1.0,40.0,1.0,1.0,1.0
77.0,1.0,1.0,4.0,5240.0,28.0,0.0,40.0,1.0,2.0,0.0
19.0,1.0,16.0,5.0,9130.0,28.0,2.0,30.0,1.0,1.0,0.0
51.0,4.0,21.0,1.0,2310.0,47.0,0.0,40.0,1.0,1.0,0.0
28.0,1.0,16.0,5.0,4251.0,28.0,13.0,40.0,1.0,2.0,0.0
47.0,1.0,20.0,1.0,5940.0,47.0,0.0,40.0,2.0,1.0,1.0
18.0,2.0,14.0,5.0,205.0,28.0,4.0,30.0,1.0,1.0,0.0
70.0,3.0,11.0,1.0,3870.0,28.0,0.0,20.0,1.0,1.0,0.0
35.0,1.0,16.0,5.0,4020.0,28.0,0.0,40.0,2.0,2.0,0.0
34.0,6.0,16.0,1.0,6230.0,28.0,0.0,50.0,1.0,1.0,1.0
21.0,1.0,16.0,5.0,9620.0,28.0,2.0,8.0,1.0,2.0,0.0
65.0,1.0,23.0,4.0,5310.0,28.0,0.0,25.0,2.0,2.0,0.0
51.0,1.0,18.0,1.0,7700.0,39.0,1.0,40.0,2.0,2.0,0.0
63.0,3.0,14.0,1.0,6740.0,28.0,0.0,40.0,1.0,2.0,0.0
19.0,1.0,19.0,5.0,9110.0,8.0,0.0,30.0,1.0,1.0,0.0
52.0,1.0,1.0,5.0,8450.0,1.0,0.0,40.0,2.0,1.0,0.0
18.0,1.0,18.0,5.0,7750.0,28.0,2.0,30.0,2.0,2.0,0.0
80.0,1.0,19.0,1.0,4465.0,28.0,1.0,45.0,1.0,1.0,0.0
64.0,1.0,19.0,2.0,9130.0,28.0,10.0,40.0,1.0,1.0,0.0
59.0,1.0,22.0,5.0,1010.0,6.0,0.0,40.0,1.0,1.0,1.0
76.0,4.0,21.0,1.0,5420.0,28.0,1.0,40.0,1.0,1.0,1.0
60.0,3.0,19.0,2.0,440.0,28.0,0.0,42.0,1.0,2.0,0.0
45.0,1.0,21.0,1.0,1430.0,12.0,0.0,50.0,1.0,1.0,1.0
46.0,1.0,16.0,1.0,9130.0,47.0,0.0,60.0,1.0,1.0,1.0
38.0,1.0,19.0,4.0,5860.0,28.0,2.0,50.0,2.0,1.0,0.0
38.0,3.0,19.0,1.0,3740.0,28.0,0.0,99.0,1.0,2.0,1.0
59.0,1.0,17.0,1.0,6230.0,28.0,1.0,40.0,1.0,1.0,0.0
52.0,1.0,21.0,3.0,3402.0,28.0,13.0,40.0,1.0,1.0,1.0
25.0,1.0,16.0,5.0,4230.0,28.0,0.0,40.0,2.0,2.0,0.0
63.0,1.0,14.0,1.0,9122.0,28.0,0.0,35.0,1.0,2.0,1.0
37.0,2.0,21.0,1.0,3245.0,28.0,0.0,40.0,2.0,2.0,1.0
50.0,4.0,21.0,1.0,2016.0,28.0,0.0,40.0,2.0,2.0,0.0
26.0,1.0,18.0,5.0,3401.0,22.0,13.0,48.0,1.0,1.0,0.0
53.0,1.0,21.0,1.0,3645.0,364.0,0.0,40.0,1.0,8.0,0.0
61.0,3.0,19.0,1.0,2310.0,28.0,1.0,40.0,2.0,2.0,0.0
35.0,1.0,16.0,1.0,9050.0,110.0,15.0,56.0,1.0,1.0,0.0
27.0,1.0,21.0,1.0,3255.0,12.0,0.0,20.0,2.0,2.0,0.0
60.0,1.0,20.0,1.0,520.0,6.0,0.0,30.0,2.0,1.0,0.0
24.0,1.0,18.0,5.0,4055.0,28.0,2.0,32.0,2.0,1.0,0.0
41.0,1.0,16.0,1.0,4710.0,28.0,1.0,90.0,1.0,1.0,1.0
60.0,1.0,17.0,3.0,8300.0,28.0,6.0,40.0,2.0,3.0,0.0
33.0,1.0,16.0,3.0,9645.0,28.0,0.0,39.0,2.0,2.0,0.0
37.0,1.0,17.0,5.0,2004.0,28.0,0.0,40.0,1.0,1.0,0.0
58.0,1.0,17.0,1.0,9130.0,22.0,1.0,50.0,1.0,1.0,1.0
22.0,1.0,19.0,5.0,4760.0,45.0,17.0,20.0,1.0,9.0,0.0
53.0,1.0,21.0,1.0,110.0,28.0,0.0,45.0,1.0,1.0,1.0
52.0,1.0,17.0,1.0,7750.0,28.0,1.0,40.0,2.0,2.0,0.0
28.0,1.0,20.0,4.0,9310.0,28.0,0.0,40.0,1.0,2.0,0.0
52.0,1.0,18.0,5.0,2300.0,28.0,0.0,40.0,2.0,2.0,0.0
41.0,3.0,22.0,1.0,230.0,40.0,1.0,55.0,2.0,1.0,1.0
55.0,1.0,19.0,1.0,7640.0,55.0,1.0,40.0,1.0,1.0,0.0
49.0,1.0,23.0,1.0,2100.0,28.0,0.0,40.0,2.0,1.0,1.0
43.0,8.0,21.0,1.0,4710.0,28.0,1.0,60.0,2.0,1.0,0.0
60.0,2.0,16.0,1.0,51.0,215.0,0.0,40.0,1.0,1.0,1.0
25.0,1.0,16.0,5.0,4110.0,6.0,0.0,30.0,1.0,1.0,0.0
30.0,1.0,16.0,1.0,6850.0,28.0,1.0,80.0,1.0,1.0,1.0
17.0,1.0,1.0,5.0,4030.0,28.0,7.0,30.0,1.0,2.0,0.0
53.0,5.0,21.0,4.0,530.0,28.0,0.0,40.0,1.0,2.0,1.0
40.0,3.0,15.0,5.0,6260.0,13.0,2.0,45.0,1.0,2.0,0.0
34.0,2.0,22.0,3.0,1600.0,427.0,0.0,40.0,2.0,2.0,1.0
23.0,2.0,21.0,5.0,420.0,28.0,0.0,40.0,1.0,1.0,0.0
64.0,1.0,17.0,2.0,9122.0,28.0,0.0,25.0,2.0,2.0,0.0
56.0,1.0,17.0,1.0,7855.0,28.0,0.0,40.0,2.0,2.0,0.0
28.0,1.0,18.0,5.0,4521.0,27.0,0.0,36.0,2.0,2.0,0.0
65.0,1.0,16.0,1.0,4850.0,28.0,1.0,30.0,1.0,1.0,1.0
40.0,1.0,19.0,1.0,3421.0,28.0,0.0,40.0,2.0,2.0,0.0
41.0,1.0,14.0,5.0,7720.0,28.0,0.0,40.0,2.0,2.0,0.0
61.0,2.0,24.0,1.0,2040.0,28.0,0.0,60.0,1.0,1.0,1.0
63.0,1.0,20.0,1.0,3300.0,28.0,0.0,40.0,1.0,1.0,0.0
24.0,1.0,20.0,5.0,4720.0,28.0,2.0,29.0,2.0,1.0,0.0
70.0,2.0,18.0,2.0,3602.0,28.0,0.0,21.0,2.0,1.0,0.0
60.0,1.0,17.0,1.0,4760.0,28.0,1.0,40.0,2.0,2.0,0.0
71.0,1.0,19.0,1.0,4700.0,28.0,0.0,40.0,1.0,1.0,1.0
60.0,1.0,16.0,1.0,7750.0,28.0,1.0,40.0,2.0,1.0,0.0
50.0,1.0,21.0,1.0,1010.0,55.0,0.0,40.0,1.0,1.0,1.0
38.0,1.0,19.0,1.0,9130.0,28.0,1.0,40.0,1.0,2.0,1.0
40.0,1.0,21.0,5.0,4150.0,1.0,15.0,40.0,2.0,1.0,0.0
38.0,1.0,16.0,5.0,4760.0,28.0,10.0,35.0,1.0,2.0,0.0
34.0,1.0,21.0,1.0,4850.0,28.0,0.0,20.0,2.0,1.0,1.0
35.0,4.0,21.0,4.0,3602.0,28.0,0.0,40.0,2.0,2.0,0.0
32.0,6.0,18.0,1.0,9130.0,28.0,0.0,40.0,1.0,1.0,1.0
50.0,3.0,22.0,5.0,2310.0,28.0,0.0,40.0,2.0,2.0,0.0
24.0,1.0,18.0,5.0,4220.0,28.0,2.0,40.0,1.0,9.0,0.0
18.0,4.0,16.0,5.0,4110.0,28.0,17.0,30.0,2.0,2.0,0.0
73.0,8.0,18.0,2.0,4600.0,47.0,0.0,8.0,2.0,1.0,0.0
52.0,1.0,16.0,5.0,4760.0,28.0,2.0,50.0,1.0,2.0,0.0
76.0,1.0,16.0,2.0,5400.0,28.0,0.0,28.0,2.0,2.0,0.0
25.0,1.0,19.0,5.0,8140.0,28.0,2.0,40.0,1.0,2.0,0.0
56.0,1.0,8.0,2.0,4150.0,303.0,8.0,35.0,2.0,1.0,0.0
32.0,4.0,22.0,5.0,350.0,28.0,0.0,40.0,2.0,2.0,1.0
28.0,1.0,21.0,5.0,3255.0,28.0,0.0,40.0,2.0,1.0,0.0
39.0,6.0,21.0,1.0,4840.0,16.0,1.0,40.0,1.0,1.0,0.0
34.0,1.0,20.0,1.0,310.0,28.0,0.0,70.0,1.0,1.0,0.0
53.0,1.0,20.0,1.0,6355.0,22.0,0.0,40.0,1.0,1.0,1.0
35.0,1.0,20.0,3.0,4110.0,28.0,3.0,28.0,2.0,1.0,0.0
28.0,1.0,16.0,1.0,7720.0,28.0,0.0,40.0,1.0,2.0,0.0
33.0,1.0,17.0,1.0,8810.0,47.0,15.0,40.0,1.0,2.0,0.0
78.0,6.0,16.0,2.0,4950.0,28.0,0.0,50.0,2.0,1.0,1.0
30.0,1.0,14.0,3.0,7810.0,28.0,13.0,40.0,2.0,1.0,0.0
61.0,6.0,19.0,1.0,4251.0,17.0,0.0,12.0,1.0,2.0,0.0
48.0,5.0,19.0,1.0,9430.0,28.0,0.0,40.0,1.0,1.0,1.0
31.0,1.0,21.0,1.0,9645.0,28.0,0.0,40.0,2.0,1.0,1.0
18.0,1.0,16.0,5.0,4220.0,28.0,3.0,4.0,1.0,1.0,0.0
20.0,3.0,16.0,5.0,1050.0,28.0,0.0,28.0,1.0,1.0,0.0
45.0,5.0,19.0,1.0,7020.0,1.0,0.0,80.0,1.0,1.0,1.0
54.0,4.0,20.0,5.0,1240.0,28.0,0.0,40.0,2.0,1.0,1.0
32.0,4.0,22.0,1.0,2320.0,28.0,0.0,40.0,2.0,1.0,0.0
29.0,1.0,19.0,5.0,4700.0,28.0,0.0,40.0,2.0,2.0,0.0
19.0,1.0,16.0,5.0,9620.0,28.0,2.0,40.0,1.0,2.0,0.0
33.0,1.0,21.0,1.0,4700.0,28.0,4.0,40.0,1.0,1.0,0.0
23.0,1.0,21.0,5.0,3421.0,28.0,0.0,25.0,2.0,2.0,0.0
65.0,1.0,16.0,1.0,3655.0,28.0,0.0,25.0,2.0,1.0,0.0
74.0,7.0,19.0,3.0,9130.0,28.0,0.0,40.0,1.0,2.0,1.0
18.0,1.0,19.0,5.0,4600.0,28.0,2.0,30.0,2.0,1.0,0.0
57.0,1.0,16.0,5.0,8990.0,28.0,0.0,15.0,2.0,2.0,0.0
18.0,1.0,16.0,5.0,2910.0,28.0,17.0,5.0,2.0,1.0,0.0
58.0,4.0,22.0,1.0,2310.0,28.0,1.0,60.0,2.0,1.0,0.0
53.0,3.0,19.0,1.0,5740.0,28.0,0.0,40.0,2.0,2.0,0.0
25.0,1.0,16.0,5.0,4720.0,28.0,0.0,30.0,2.0,2.0,0.0
27.0,1.0,16.0,5.0,9130.0,28.0,0.0,40.0,1.0,2.0,0.0
20.0,1.0,16.0,1.0,3603.0,45.0,0.0,40.0,2.0,1.0,0.0
52.0,1.0,19.0,1.0,9600.0,17.0,1.0,40.0,2.0,2.0,0.0
32.0,2.0,21.0,4.0,3255.0,28.0,2.0,36.0,2.0,2.0,0.0
41.0,1.0,18.0,1.0,4720.0,13.0,0.0,25.0,2.0,2.0,0.0
50.0,1.0,16.0,3.0,8990.0,28.0,0.0,35.0,2.0,2.0,0.0
20.0,5.0,16.0,1.0,7340.0,5.0,0.0,99.0,1.0,1.0,0.0
36.0,1.0,1.0,1.0,4700.0,313.0,1.0,40.0,2.0,1.0,0.0
37.0,5.0,18.0,3.0,5000.0,28.0,0.0,44.0,1.0,1.0,1.0
69.0,1.0,16.0,1.0,9130.0,22.0,0.0,40.0,1.0,2.0,0.0
48.0,2.0,13.0,1.0,4700.0,28.0,0.0,40.0,2.0,1.0,0.0
55.0,1.0,22.0,1.0,2040.0,28.0,0.0,40.0,1.0,1.0,1.0
31.0,1.0,16.0,5.0,9620.0,28.0,2.0,40.0,1.0,1.0,0.0
53.0,2.0,13.0,1.0,4220.0,28.0,1.0,40.0,2.0,2.0,0.0
34.0,5.0,21.0,1.0,3300.0,139.0,0.0,40.0,1.0,1.0,0.0
53.0,4.0,24.0,5.0,2310.0,17.0,0.0,60.0,2.0,1.0,1.0
27.0,1.0,21.0,5.0,9620.0,41.0,0.0,40.0,1.0,1.0,0.0
78.0,1.0,16.0,2.0,120.0,28.0,0.0,40.0,2.0,1.0,1.0
56.0,1.0,21.0,1.0,4700.0,28.0,0.0,40.0,1.0,2.0,1.0
49.0,2.0,23.0,1.0,3090.0,28.0,0.0,50.0,1.0,1.0,1.0
61.0,1.0,16.0,1.0,5000.0,28.0,2.0,40.0,2.0,1.0,1.0
45.0,1.0,20.0,3.0,5600.0,28.0,0.0,40.0,2.0,2.0,0.0
64.0,2.0,16.0,1.0,4251.0,5.0,0.0,20.0,1.0,1.0,0.0
52.0,4.0,16.0,1.0,5400.0,28.0,1.0,40.0,1.0,2.0,0.0
57.0,1.0,21.0,1.0,800.0,28.0,0.0,50.0,2.0,1.0,1.0
51.0,3.0,16.0,1.0,5740.0,28.0,1.0,40.0,2.0,1.0,0.0
58.0,3.0,19.0,1.0,1105.0,28.0,0.0,44.0,1.0,1.0,1.0
59.0,4.0,16.0,3.0,4220.0,28.0,0.0,40.0,1.0,2.0,0.0
47.0,1.0,22.0,1.0,440.0,39.0,1.0,50.0,1.0,1.0,1.0
30.0,4.0,20.0,1.0,4020.0,28.0,1.0,40.0,2.0,2.0,0.0
71.0,6.0,13.0,1.0,4710.0,28.0,0.0,40.0,1.0,1.0,0.0
27.0,1.0,15.0,5.0,8800.0,28.0,2.0,40.0,2.0,2.0,0.0
46.0,1.0,18.0,1.0,7950.0,28.0,0.0,40.0,1.0,1.0,1.0
34.0,1.0,20.0,1.0,4000.0,6.0,1.0,40.0,1.0,1.0,0.0
43.0,3.0,20.0,3.0,5521.0,47.0,0.0,48.0,2.0,1.0,0.0
49.0,1.0,19.0,1.0,4600.0,21.0,1.0,20.0,2.0,1.0,0.0
63.0,6.0,18.0,1.0,4000.0,217.0,1.0,90.0,2.0,6.0,1.0
50.0,4.0,21.0,5.0,3323.0,215.0,2.0,40.0,1.0,2.0,0.0
27.0,1.0,16.0,5.0,9610.0,28.0,0.0,40.0,1.0,2.0,0.0
27.0,4.0,21.0,1.0,2310.0,28.0,1.0,40.0,2.0,2.0,0.0
44.0,4.0,22.0,1.0,2310.0,28.0,0.0,40.0,2.0,1.0,0.0
44.0,1.0,18.0,3.0,6442.0,28.0,2.0,40.0,1.0,1.0,1.0
42.0,1.0,20.0,1.0,5740.0,28.0,1.0,40.0,2.0,2.0,0.0
79.0,6.0,16.0,2.0,4220.0,28.0,0.0,15.0,1.0,1.0,0.0
38.0,4.0,21.0,1.0,1105.0,28.0,1.0,45.0,1.0,2.0,0.0
78.0,1.0,24.0,1.0,3090.0,28.0,0.0,15.0,1.0,1.0,1.0
50.0,3.0,18.0,3.0,3515.0,28.0,0.0,40.0,2.0,2.0,0.0
56.0,1.0,18.0,5.0,8990.0,28.0,0.0,60.0,2.0,2.0,0.0
55.0,1.0,16.0,5.0,2360.0,36.0,0.0,45.0,2.0,1.0,1.0
21.0,1.0,20.0,5.0,4760.0,28.0,12.0,20.0,2.0,2.0,0.0
24.0,1.0,20.0,1.0,3255.0,47.0,0.0,42.0,1.0,1.0,0.0
47.0,1.0,19.0,1.0,5860.0,28.0,2.0,37.0,2.0,1.0,0.0
48.0,1.0,21.0,1.0,350.0,28.0,1.0,70.0,2.0,1.0,1.0
43.0,1.0,14.0,3.0,9005.0,17.0,0.0,40.0,2.0,1.0,0.0
36.0,4.0,22.0,1.0,2310.0,28.0,1.0,40.0,2.0,2.0,0.0
40.0,7.0,24.0,1.0,1825.0,28.0,0.0,45.0,2.0,1.0,1.0
54.0,3.0,17.0,1.0,5240.0,28.0,1.0,40.0,2.0,1.0,0.0
52.0,5.0,20.0,1.0,6010.0,333.0,1.0,40.0,1.0,2.0,1.0
42.0,4.0,22.0,1.0,2205.0,28.0,0.0,40.0,2.0,1.0,0.0
22.0,1.0,17.0,5.0,7750.0,28.0,2.0,37.0,1.0,2.0,0.0
43.0,4.0,22.0,1.0,230.0,28.0,1.0,60.0,2.0,1.0,1.0
23.0,1.0,19.0,5.0,4600.0,47.0,2.0,30.0,2.0,1.0,0.0
31.0,1.0,20.0,1.0,8030.0,28.0,0.0,48.0,2.0,1.0,0.0
68.0,3.0,19.0,1.0,4130.0,28.0,1.0,38.0,1.0,1.0,1.0
23.0,1.0,17.0,1.0,4720.0,28.0,0.0,20.0,2.0,2.0,0.0
42.0,4.0,20.0,3.0,3255.0,28.0,0.0,40.0,2.0,1.0,1.0
48.0,1.0,19.0,1.0,6355.0,28.0,1.0,40.0,1.0,1.0,1.0
40.0,1.0,16.0,5.0,4720.0,28.0,2.0,30.0,2.0,1.0,0.0
30.0,6.0,21.0,5.0,6200.0,28.0,0.0,50.0,1.0,1.0,0.0
65.0,1.0,18.0,1.0,8740.0,19.0,0.0,45.0,1.0,1.0,1.0
27.0,1.0,17.0,5.0,9645.0,28.0,15.0,28.0,2.0,2.0,0.0
35.0,1.0,20.0,1.0,7340.0,28.0,0.0,36.0,1.0,1.0,1.0
33.0,3.0,19.0,1.0,5120.0,28.0,0.0,40.0,2.0,2.0,0.0
20.0,1.0,19.0,5.0,4760.0,13.0,15.0,30.0,2.0,1.0,0.0
59.0,1.0,19.0,1.0,8140.0,28.0,0.0,40.0,1.0,1.0,0.0
44.0,1.0,13.0,5.0,7810.0,28.0,0.0,40.0,2.0,3.0,0.0
52.0,1.0,18.0,4.0,4720.0,28.0,0.0,36.0,2.0,1.0,0.0
52.0,3.0,19.0,1.0,3710.0,47.0,0.0,42.0,1.0,1.0,0.0
37.0,1.0,18.0,1.0,6240.0,28.0,0.0,40.0,1.0,1.0,0.0
25.0,7.0,20.0,1.0,4510.0,28.0,1.0,40.0,2.0,1.0,0.0
37.0,1.0,19.0,1.0,7140.0,36.0,0.0,40.0,1.0,1.0,1.0
50.0,4.0,20.0,1.0,3870.0,139.0,1.0,40.0,1.0,1.0,0.0
38.0,1.0,21.0,3.0,1970.0,28.0,0.0,80.0,2.0,2.0,0.0
19.0,1.0,18.0,5.0,6230.0,48.0,17.0,20.0,1.0,1.0,0.0
52.0,1.0,16.0,1.0,8810.0,28.0,0.0,40.0,1.0,1.0,0.0
38.0,4.0,23.0,5.0,2205.0,28.0,0.0,40.0,1.0,1.0,1.0
52.0,4.0,21.0,1.0,3323.0,28.0,0.0,60.0,1.0,1.0,1.0
56.0,6.0,18.0,1.0,4510.0,28.0,0.0,10.0,1.0,1.0,1.0
20.0,1.0,19.0,5.0,4720.0,17.0,4.0,30.0,2.0,9.0,0.0
50.0,1.0,21.0,1.0,1350.0,28.0,1.0,50.0,1.0,2.0,1.0
21.0,1.0,13.0,5.0,6260.0,28.0,16.0,84.0,1.0,2.0,0.0
70.0,8.0,21.0,1.0,4700.0,28.0,0.0,44.0,1.0,1.0,0.0
23.0,1.0,20.0,1.0,5860.0,17.0,9.0,40.0,2.0,1.0,0.0
56.0,1.0,19.0,4.0,5860.0,12.0,2.0,40.0,2.0,1.0,0.0
42.0,4.0,23.0,1.0,230.0,28.0,0.0,50.0,1.0,1.0,1.0
22.0,1.0,19.0,5.0,4720.0,17.0,0.0,33.0,2.0,2.0,0.0
39.0,1.0,19.0,5.0,6305.0,28.0,0.0,30.0,1.0,2.0,0.0
26.0,1.0,14.0,5.0,8650.0,13.0,16.0,40.0,1.0,1.0,0.0
37.0,1.0,19.0,1.0,4510.0,15.0,0.0,39.0,2.0,9.0,0.0
64.0,1.0,21.0,1.0,530.0,36.0,1.0,40.0,1.0,1.0,1.0
57.0,1.0,16.0,4.0,8740.0,28.0,0.0,40.0,1.0,1.0,0.0
18.0,2.0,16.0,5.0,7810.0,28.0,2.0,40.0,2.0,2.0,0.0
53.0,1.0,16.0,5.0,9130.0,6.0,0.0,60.0,2.0,1.0,0.0
49.0,1.0,19.0,5.0,3323.0,1.0,0.0,36.0,1.0,1.0,0.0
54.0,2.0,21.0,1.0,2310.0,28.0,1.0,40.0,2.0,1.0,0.0
47.0,1.0,18.0,1.0,1108.0,28.0,1.0,45.0,2.0,1.0,0.0
29.0,4.0,21.0,5.0,2001.0,28.0,0.0,40.0,2.0,2.0,0.0
43.0,1.0,13.0,3.0,3500.0,28.0,0.0,40.0,2.0,2.0,0.0
63.0,6.0,16.0,1.0,520.0,29.0,1.0,40.0,1.0,1.0,1.0
58.0,1.0,20.0,1.0,600.0,28.0,0.0,40.0,1.0,2.0,1.0
51.0,1.0,16.0,1.0,7210.0,47.0,1.0,40.0,1.0,2.0,1.0
61.0,4.0,16.0,1.0,3930.0,47.0,1.0,40.0,1.0,1.0,0.0
39.0,1.0,16.0,4.0,4220.0,28.0,0.0,35.0,1.0,2.0,0.0
57.0,6.0,10.0,1.0,6355.0,28.0,0.0,40.0,2.0,1.0,1.0
43.0,1.0,22.0,5.0,5740.0,28.0,2.0,40.0,2.0,2.0,0.0
19.0,1.0,18.0,5.0,4720.0,28.0,17.0,4.0,1.0,1.0,0.0
61.0,3.0,16.0,1.0,5810.0,28.0,1.0,40.0,2.0,1.0,0.0
31.0,4.0,22.0,1.0,2310.0,22.0,0.0,40.0,2.0,1.0,0.0
31.0,5.0,19.0,1.0,630.0,28.0,1.0,50.0,2.0,2.0,0.0
